,white_locals,black_locals,winner
1700,4,3,black
1701,3,2,black
1702,2,5,white
1703,3,4,
1704,4,0,black
1705,5,2,black
1706,3,3,
1707,6,3,black
1708,2,5,white
1709,5,1,black
1710,5,3,
1711,4,2,
1712,5,3,black
1713,4,5,white
1714,4,2,black
1715,5,2,black
1716,4,3,black
1717,3,5,white
1718,1,4,white
1719,5,4,black
1720,3,5,white
1721,4,4,white
1722,4,3,
1723,4,4,
1724,2,5,white
1725,3,4,white
1726,4,4,white
1727,4,2,black
1728,2,5,white
1729,2,4,white
1730,2,3,white
1731,4,3,
1732,3,5,
1733,5,3,
1734,4,4,
1735,3,4,white
1736,5,4,
1737,4,2,black
1738,5,1,black
1739,5,3,black
1740,4,4,
1741,4,2,black
1742,4,4,
1743,5,3,black
1744,3,3,black
1745,4,5,black
1746,5,4,white
1747,3,3,white
1748,4,3,black
1749,3,2,black
1750,4,5,white
1751,4,3,
1752,3,6,white
1753,5,3,black
1754,4,5,white
1755,2,3,white
1756,3,4,white
1757,5,2,black
1758,2,4,white
1759,4,3,black
1760,2,3,white
1761,3,3,white
1762,1,4,white
1763,5,3,black
1764,3,4,white
1765,4,5,white
1766,3,2,black
1767,2,5,white
1768,5,1,black
1769,4,4,black
1770,4,4,black
1771,5,4,
1772,4,4,
1773,4,5,
1774,3,5,white
1775,2,4,white
1776,5,3,black
1777,5,2,black
1778,3,2,black
1779,4,4,black
1780,4,4,white
1781,3,2,black
1782,3,3,white
1783,4,3,black
1784,5,2,black
1785,5,3,black
1786,4,3,black
1787,2,5,white
1788,4,3,black
1789,4,5,
1790,4,4,white
1791,2,4,white
1792,4,3,
1793,5,2,black
1794,3,2,black
1795,4,3,black
1796,4,2,black
1797,5,3,
1798,5,4,
1799,4,4,white
1800,4,5,white
1801,4,4,black
1802,3,3,white
1803,3,5,
1804,4,4,white
1805,6,3,black
1806,3,1,black
1807,4,5,black
1808,3,3,white
1809,4,4,
1810,3,3,
1811,5,2,
1812,5,4,black
1813,5,4,black
1814,5,4,
1815,2,4,white
1816,4,3,black
1817,4,4,
1818,5,4,
1819,4,4,
1820,3,2,black
1821,4,3,black
1822,5,3,
1823,3,3,white
1824,2,5,white
1825,4,3,black
1826,5,3,black
1827,5,4,
1828,5,4,black
1829,4,5,
1830,3,4,white
1831,5,3,
1832,4,5,black
1833,3,1,black
1834,4,3,black
1835,5,3,black
1836,2,4,white
1837,2,3,
1838,4,2,black
1839,5,3,
1840,2,3,white
1841,3,3,black
1842,4,4,white
1843,4,4,
1844,3,2,black
1845,4,3,black
1846,5,4,
1847,3,3,black
1848,3,6,white
1849,3,3,white
1850,3,4,white
1851,5,3,black
1852,5,3,black
1853,4,4,black
1854,5,2,black
1855,1,5,white
1856,4,3,black
1857,4,3,
1858,4,2,black
1859,4,4,black
1860,4,4,black
1861,3,5,white
1862,3,3,
1863,4,4,white
1864,4,3,black
1865,4,5,
1866,4,4,white
1867,5,3,black
1868,5,4,
1869,3,2,black
1870,4,4,
1871,3,6,white
1872,4,5,white
1873,2,5,white
1874,2,5,white
1875,6,3,black
1876,3,4,white
1877,4,5,
1878,3,4,white
1879,1,5,white
1880,5,3,black
1881,2,4,white
1882,4,4,
1883,4,1,black
1884,5,3,black
1885,5,3,black
1886,5,4,black
1887,1,3,white
1888,3,4,white
1889,4,4,black
1890,5,2,black
1891,5,3,black
1892,4,4,
1893,4,3,black
1894,3,4,
1895,3,5,white
1896,4,4,
1897,2,5,white
1898,2,4,white
1899,4,4,
1900,3,3,black
1901,4,3,
1902,5,3,black
1903,3,5,white
1904,4,1,black
1905,3,3,black
1906,2,4,white
1907,5,3,
1908,5,2,black
1909,4,3,black
1910,2,6,white
1911,4,2,black
1912,4,4,
1913,2,5,white
1914,2,5,white
1915,3,4,
1916,3,4,
1917,5,3,black
1918,5,2,black
1919,4,1,black
1920,4,4,black
1921,3,3,white
1922,3,5,white
1923,2,5,white
1924,3,4,white
1925,5,2,black
1926,4,4,
1927,1,3,white
1928,4,5,black
1929,4,3,black
1930,5,2,
1931,5,4,
1932,3,0,black
1933,5,3,black
1934,3,5,
1935,3,4,white
1936,2,3,white
1937,3,1,black
1938,4,2,black
1939,4,3,black
1940,4,5,black
1941,3,3,black
1942,3,4,black
1943,3,3,
1944,4,4,
1945,3,4,white
1946,3,2,black
1947,4,2,black
1948,3,4,white
1949,4,4,
1950,3,4,
1951,4,4,
1952,2,3,white
1953,5,3,black
1954,4,4,
1955,3,5,white
1956,4,2,black
1957,4,4,white
1958,4,3,white
1959,4,4,white
1960,4,4,
1961,3,4,white
1962,5,3,black
1963,4,3,black
1964,4,3,black
1965,4,3,black
1966,1,5,white
1967,3,3,black
1968,5,4,black
1969,5,3,
1970,3,5,white
1971,4,5,black
1972,2,4,white
1973,4,1,black
1974,5,4,
1975,5,4,black
1976,3,4,white
1977,5,2,black
1978,3,4,
1979,5,2,black
1980,3,4,white
1981,5,4,
1982,4,3,black
1983,3,3,white
1984,4,4,white
1985,4,4,white
1986,5,3,black
1987,3,5,white
1988,1,4,white
1989,4,1,black
1990,4,3,
1991,5,3,black
1992,4,3,
1993,4,5,
1994,4,5,white
1995,4,3,
1996,1,4,white
1997,3,5,
1998,4,4,black
1999,4,3,black
2000,5,3,black
2001,3,5,white
2002,3,1,black
2003,3,3,white
2004,4,4,white
2005,2,5,white
2006,4,2,black
2007,4,5,white
2008,5,4,black
2009,3,6,white
2010,2,5,white
2011,4,3,black
2012,1,4,white
2013,4,3,
2014,4,5,white
2015,3,5,white
2016,4,2,black
2017,4,1,black
2018,5,3,black
2019,4,4,
2020,4,3,white
2021,2,4,white
2022,3,4,white
2023,4,4,black
2024,3,4,black
2025,3,4,
2026,2,4,white
2027,3,4,black
2028,3,5,white
2029,5,4,black
2030,5,3,black
2031,3,3,black
2032,3,5,
2033,3,6,black
2034,3,0,black
2035,5,4,
2036,5,2,black
2037,4,4,white
2038,5,3,black
2039,3,4,white
2040,3,4,
2041,4,0,black
2042,3,2,black
2043,2,4,
2044,1,4,white
2045,5,2,black
2046,3,5,white
2047,4,2,black
2048,4,5,white
2049,5,3,black
2050,4,2,
2051,4,1,black
2052,5,3,black
2053,4,5,white
2054,4,4,
2055,5,4,black
2056,2,4,white
2057,3,6,white
2058,3,2,black
2059,3,1,black
2060,4,3,
2061,4,5,white
2062,1,4,white
2063,4,5,white
2064,5,4,black
2065,4,4,
2066,4,5,
2067,3,5,white
2068,5,4,
2069,3,4,black
2070,3,4,black
2071,3,4,black
2072,3,4,white
2073,4,3,black
2074,5,3,black
2075,3,1,black
2076,3,4,black
2077,2,3,white
2078,3,2,black
2079,5,3,black
2080,1,4,white
2081,3,5,white
2082,4,3,black
2083,2,4,white
2084,4,1,black
2085,5,3,black
2086,3,3,black
2087,5,4,black
2088,4,4,white
2089,3,5,white
2090,1,3,white
2091,5,3,black
2092,4,4,white
2093,2,4,white
2094,4,3,black
2095,4,4,white
2096,4,4,
2097,3,3,white
2098,3,3,black
2099,3,4,
2100,4,4,
2101,4,4,
2102,2,3,white
2103,4,2,black
2104,2,4,white
2105,4,5,white
2106,4,3,black
2107,4,4,black
2108,4,5,white
2109,4,4,
2110,3,5,black
2111,3,3,white
2112,4,2,black
2113,4,4,
2114,6,2,black
2115,4,2,black
2116,4,1,black
2117,3,4,white
2118,4,5,white
2119,2,3,white
2120,4,5,black
2121,4,3,black
2122,3,5,white
2123,5,3,black
2124,4,4,
2125,5,3,black
2126,4,2,black
2127,3,5,white
2128,2,3,white
2129,3,4,white
2130,4,1,black
2131,4,2,black
2132,4,4,
2133,4,2,black
2134,2,4,white
2135,3,4,white
2136,3,4,
2137,5,3,black
2138,3,3,white
2139,3,4,white
2140,5,3,black
2141,5,3,black
2142,3,2,black
2143,4,3,black
2144,4,2,black
2145,3,3,black
2146,4,4,white
2147,5,3,white
2148,4,4,
2149,4,5,black
2150,3,3,white
2151,3,2,black
2152,4,3,white
2153,3,6,white
2154,3,0,black
2155,4,3,black
2156,4,2,black
2157,5,3,black
2158,4,3,black
2159,3,5,
2160,6,3,black
2161,5,1,black
2162,3,4,black
2163,4,2,black
2164,3,2,black
2165,4,4,black
2166,2,4,white
2167,2,4,white
2168,6,2,black
2169,1,5,white
2170,3,5,white
2171,3,4,white
2172,4,4,black
2173,4,1,black
2174,1,3,white
2175,4,3,
2176,2,3,white
2177,4,5,white
2178,4,3,black
2179,5,4,
2180,4,4,
2181,2,5,white
2182,3,5,
2183,1,3,white
2184,4,4,white
2185,4,4,
2186,4,4,
2187,5,3,black
2188,2,6,white
2189,4,4,white
2190,3,5,black
2191,5,2,black
2192,1,3,white
2193,4,4,
2194,4,1,black
2195,3,5,
2196,3,0,black
2197,3,4,
2198,4,3,black
2199,1,3,white
2200,4,4,
2201,4,2,black
2202,4,4,black
2203,3,4,white
2204,3,3,black
2205,4,1,black
2206,3,4,white
2207,4,5,
2208,4,4,black
2209,5,2,black
2210,3,3,black
2211,3,4,
2212,4,3,black
2213,4,4,white
2214,2,4,white
2215,2,4,white
2216,5,3,black
2217,4,4,black
2218,4,3,black
2219,4,4,white
2220,4,4,black
2221,5,3,black
2222,4,5,white
2223,4,4,
2224,3,4,white
2225,5,1,black
2226,3,4,white
2227,4,3,
2228,5,3,black
2229,2,4,white
2230,3,2,
2231,2,5,white
2232,3,2,black
2233,5,3,black
2234,3,5,white
2235,4,2,black
2236,3,4,white
2237,4,4,white
2238,4,4,white
2239,4,4,black
2240,3,5,white
2241,4,3,white
2242,5,4,
2243,4,4,black
2244,4,2,black
2245,3,5,white
2246,6,3,black
2247,4,4,white
2248,3,4,black
2249,3,4,black
2250,1,3,white
2251,4,1,black
2252,3,4,
2253,3,1,black
2254,5,3,black
2255,3,4,white
2256,5,4,black
2257,3,4,
2258,4,2,black
2259,3,5,
2260,4,4,
2261,4,4,white
2262,4,5,black
2263,4,3,white
2264,4,4,white
2265,4,3,black
2266,3,5,white
2267,6,3,black
2268,3,4,white
2269,4,2,black
2270,4,2,black
2271,4,2,black
2272,2,4,white
2273,5,2,black
2274,4,4,black
2275,4,1,black
2276,5,1,black
2277,3,3,black
2278,6,3,white
2279,5,4,
2280,4,5,
2281,3,5,white
2282,4,5,white
2283,4,3,black
2284,5,4,
2285,3,1,black
2286,3,4,black
2287,5,3,black
2288,4,3,
2289,4,3,
2290,4,3,black
2291,4,4,white
2292,3,4,
2293,4,4,
2294,4,5,white
2295,3,3,black
2296,2,5,white
2297,4,4,black
2298,0,4,white
2299,2,3,white
2300,4,4,
2301,5,2,black
2302,3,5,white
2303,4,4,
2304,3,3,black
2305,3,5,
2306,4,4,
2307,2,4,
2308,2,4,white
2309,1,3,white
2310,4,4,
2311,4,5,white
2312,5,3,black
2313,4,1,black
2314,4,3,
2315,3,4,white
2316,3,5,white
2317,4,4,
2318,4,1,black
2319,4,1,black
2320,3,0,black
2321,4,5,white
2322,5,2,black
2323,3,3,
2324,5,3,black
2325,5,2,black
2326,4,4,white
2327,5,2,black
2328,5,3,black
2329,5,4,black
2330,4,3,black
2331,4,3,black
2332,5,4,
2333,3,4,
2334,2,6,white
2335,2,3,white
2336,5,2,black
2337,4,4,
2338,4,3,black
2339,5,3,black
2340,4,4,
2341,5,3,black
2342,4,5,
2343,4,4,
2344,2,4,white
2345,2,4,white
2346,3,5,white
2347,2,3,white
2348,4,3,black
2349,3,4,white
2350,3,2,black
2351,2,3,white
2352,3,3,white
2353,4,3,black
2354,2,4,white
2355,5,2,
2356,4,3,black
2357,4,1,black
2358,6,1,black
2359,4,2,black
2360,4,4,
2361,4,2,black
2362,4,3,black
2363,4,4,
2364,3,4,
2365,2,4,
2366,3,1,black
2367,5,3,
2368,3,4,white
2369,4,5,black
2370,4,3,
2371,4,4,
2372,5,2,black
2373,3,5,white
2374,4,4,white
2375,2,4,white
2376,4,4,white
2377,4,3,black
2378,4,5,white
2379,3,5,white
2380,4,3,black
2381,5,3,black
2382,4,4,black
2383,5,3,white
2384,3,1,black
2385,4,3,black
2386,3,4,white
2387,4,3,black
2388,4,3,white
2389,5,4,
2390,3,5,white
2391,2,5,white
2392,5,3,black
2393,5,4,
2394,4,2,black
2395,4,4,
2396,2,5,white
2397,1,4,white
2398,3,3,
2399,3,5,
2400,4,4,black
2401,5,1,black
2402,6,0,black
2403,5,4,white
2404,3,1,black
2405,4,4,white
2406,4,3,
2407,4,2,black
2408,4,5,white
2409,4,3,black
2410,5,2,black
2411,5,4,
2412,3,4,black
2413,4,5,white
2414,4,3,
2415,4,3,black
2416,1,3,white
2417,2,3,white
2418,1,4,white
2419,4,4,white
2420,4,4,
2421,4,5,
2422,4,4,
2423,3,4,
2424,4,4,white
2425,4,2,
2426,4,3,black
2427,3,5,white
2428,2,4,white
2429,3,2,black
2430,4,4,
2431,5,3,black
2432,4,4,black
2433,3,3,
2434,4,4,white
2435,5,4,
2436,4,3,black
2437,1,4,white
2438,5,1,black
2439,4,5,
2440,3,4,black
2441,4,3,
2442,1,4,white
2443,5,4,black
2444,3,2,black
2445,4,3,
2446,4,5,white
2447,5,3,black
2448,3,3,white
2449,2,5,white
2450,4,4,
2451,4,5,white
2452,5,3,black
2453,4,4,
2454,4,4,black
2455,4,3,black
2456,2,4,white
2457,4,3,white
2458,3,2,black
2459,5,2,black
2460,3,4,white
2461,2,4,white
2462,4,5,
2463,3,4,white
2464,4,1,black
2465,5,3,black
2466,4,2,black
2467,4,3,black
2468,3,0,black
2469,4,3,
2470,4,4,white
2471,3,5,black
2472,3,1,black
2473,5,3,black
2474,3,4,white
2475,1,5,white
2476,3,5,black
2477,4,3,
2478,3,1,black
2479,5,2,black
2480,2,4,white
2481,2,4,white
2482,4,1,black
2483,4,4,black
2484,2,5,white
2485,4,5,white
2486,2,4,white
2487,3,4,white
2488,6,3,black
2489,4,4,
2490,4,4,
2491,4,4,
2492,4,4,
2493,3,0,black
2494,3,1,black
2495,4,4,black
2496,4,3,black
2497,3,3,black
2498,2,4,white
2499,1,3,white
2500,5,4,black
2501,4,3,black
2502,2,3,white
2503,3,3,white
2504,3,4,white
2505,4,4,
2506,2,5,
2507,4,3,black
2508,4,3,black
2509,3,0,black
2510,5,4,white
2511,4,2,black
2512,5,4,black
2513,5,4,black
2514,5,2,
2515,4,4,
2516,4,5,
2517,4,3,
2518,3,5,white
2519,4,3,
2520,3,4,white
2521,5,4,white
2522,2,3,white
2523,3,5,white
2524,3,2,black
2525,5,2,black
2526,4,1,black
2527,4,1,black
2528,5,3,black
2529,3,4,white
2530,0,3,white
2531,5,4,black
2532,3,5,white
2533,3,4,white
2534,5,3,black
2535,5,2,black
2536,5,3,black
2537,5,2,black
2538,3,3,white
2539,4,3,
2540,3,5,white
2541,5,0,black
2542,1,4,white
2543,4,4,black
2544,4,3,black
2545,4,3,black
2546,3,3,black
2547,3,5,white
2548,4,3,black
2549,3,4,
2550,4,4,
2551,4,4,black
2552,3,5,white
2553,5,4,
2554,3,1,black
2555,4,2,black
2556,2,3,white
2557,4,4,white
2558,3,4,white
2559,5,4,black
2560,4,4,
2561,4,3,black
2562,3,3,black
2563,4,4,
2564,4,2,
2565,4,4,white
2566,4,4,white
2567,4,3,black
2568,3,4,white
2569,2,3,white
2570,4,4,
2571,5,3,
2572,5,4,
2573,4,1,black
2574,4,3,black
2575,2,4,white
2576,3,5,white
2577,4,4,
2578,4,4,white
2579,4,3,black
2580,3,5,
2581,2,3,white
2582,5,4,
2583,4,4,
2584,5,4,
2585,5,4,black
2586,4,2,black
2587,4,5,white
2588,2,3,white
2589,5,3,black
2590,1,3,white
2591,4,4,
2592,4,2,black
2593,4,4,
2594,3,4,black
2595,4,5,
2596,4,1,black
2597,3,3,
2598,4,4,white
2599,2,4,white
2600,5,2,black
2601,1,4,white
2602,5,1,black
2603,2,4,white
2604,4,4,black
2605,4,3,black
2606,5,4,black
2607,4,4,
2608,3,5,white
2609,3,1,black
2610,2,3,white
2611,4,5,black
2612,5,1,
2613,4,4,
2614,3,4,white
2615,2,3,white
2616,4,4,black
2617,4,3,black
2618,5,2,black
2619,2,3,white
2620,3,4,
2621,3,4,white
2622,5,2,black
2623,3,5,
2624,4,5,white
2625,5,3,
2626,5,4,black
2627,3,3,black
2628,4,1,black
2629,2,5,white
2630,4,5,white
2631,5,1,black
2632,4,3,black
2633,5,3,black
2634,5,3,black
2635,3,2,black
2636,5,4,white
2637,2,4,white
2638,4,4,
2639,5,3,black
2640,4,3,black
2641,4,4,white
2642,2,4,white
2643,3,5,white
2644,5,1,black
2645,3,5,white
2646,1,4,white
2647,5,3,
2648,4,2,black
2649,4,4,
2650,2,4,white
2651,2,4,white
2652,4,4,
2653,3,4,
2654,5,4,black
2655,1,3,white
2656,4,4,
2657,3,4,white
2658,5,4,
2659,4,4,black
2660,4,3,white
2661,3,1,black
2662,2,5,white
2663,2,5,white
2664,1,4,white
2665,4,3,black
2666,5,4,black
2667,4,5,
2668,3,4,
2669,4,4,
2670,4,1,black
2671,3,2,black
2672,3,5,
2673,4,4,black
2674,4,4,
2675,4,4,white
2676,2,4,white
2677,4,3,
2678,4,3,black
2679,5,2,black
2680,5,2,black
2681,3,5,
2682,3,4,white
2683,4,4,white
2684,4,4,
2685,4,5,black
2686,4,4,white
2687,4,4,
2688,3,2,black
2689,4,2,black
2690,3,4,white
2691,4,4,black
2692,5,3,black
2693,3,5,black
2694,5,4,
2695,3,3,white
2696,4,3,black
2697,2,5,white
2698,4,3,
2699,3,2,black
2700,1,3,white
2701,4,3,black
2702,3,5,white
2703,5,4,black
2704,4,3,white
2705,5,2,black
2706,3,5,white
2707,4,5,black
2708,4,2,black
2709,3,4,white
2710,5,3,black
2711,5,4,
2712,4,4,black
2713,3,5,white
2714,4,5,black
2715,4,2,black
2716,2,4,white
2717,4,5,white
2718,3,4,white
2719,4,3,white
2720,3,6,white
2721,3,5,
2722,3,4,
2723,3,0,black
2724,4,4,white
2725,4,5,white
2726,5,3,black
2727,5,1,black
2728,3,4,
2729,5,4,black
2730,3,2,black
2731,4,5,white
2732,1,4,white
2733,5,3,black
2734,3,6,white
2735,1,5,white
2736,3,3,white
2737,4,3,black
2738,4,4,
2739,3,4,white
2740,4,2,black
2741,3,2,black
2742,4,4,
2743,2,4,
2744,4,5,white
2745,4,2,black
2746,4,4,white
2747,5,2,black
2748,5,4,black
2749,4,2,black
2750,3,4,white
2751,4,2,
2752,4,3,black
2753,5,4,black
2754,4,4,
2755,4,5,
2756,4,3,black
2757,4,4,black
2758,3,4,white
2759,3,4,white
2760,3,1,black
2761,4,4,
2762,4,4,black
2763,6,3,black
2764,3,4,white
2765,2,4,white
2766,4,5,
2767,4,3,black
2768,5,3,
2769,3,5,white
2770,4,1,black
2771,2,4,white
2772,4,4,black
2773,5,3,black
2774,4,4,white
2775,4,1,black
2776,4,2,black
2777,1,4,white
2778,3,6,white
2779,3,3,
2780,4,3,
2781,4,3,black
2782,4,3,black
2783,4,5,black
2784,3,4,black
2785,3,4,white
2786,5,2,black
2787,2,3,white
2788,6,3,black
2789,3,4,white
2790,5,4,
2791,4,3,black
2792,5,2,black
2793,5,3,black
2794,4,4,
2795,2,5,white
2796,5,3,black
2797,4,3,black
2798,4,2,black
2799,4,3,
2800,3,3,
2801,4,4,
2802,5,3,black
2803,5,3,black
2804,3,4,white
2805,4,4,
2806,2,5,white
2807,3,4,white
2808,4,5,white
2809,5,3,black
2810,5,2,black
2811,4,1,black
2812,4,3,
2813,4,4,white
2814,4,3,
2815,3,5,white
2816,5,4,white
2817,4,2,black
2818,3,5,white
2819,6,2,black
2820,4,2,black
2821,5,0,black
2822,2,5,white
2823,5,1,black
2824,3,4,white
2825,4,5,black
2826,4,4,
2827,3,6,white
2828,4,1,black
2829,2,3,white
2830,4,4,
2831,5,4,white
2832,3,4,black
2833,3,4,white
2834,2,3,white
2835,4,4,
2836,4,4,
2837,1,5,white
2838,4,4,white
2839,6,3,black
2840,4,5,white
2841,4,4,white
2842,2,3,white
2843,1,3,white
2844,2,5,white
2845,4,3,black
2846,4,4,
2847,4,2,black
2848,2,3,white
2849,2,4,white
2850,4,3,black
2851,3,1,black
2852,3,3,white
2853,3,3,
2854,5,4,white
2855,3,0,black
2856,2,4,white
2857,4,3,black
2858,1,6,white
2859,5,4,
2860,5,3,
2861,3,4,black
2862,4,4,
2863,3,4,white
2864,3,4,white
2865,5,3,
2866,4,3,
2867,3,3,black
2868,4,1,black
2869,3,5,
2870,4,3,
2871,4,5,white
2872,1,4,white
2873,3,3,
2874,3,0,black
2875,4,3,black
2876,3,5,black
2877,4,2,black
2878,4,3,black
2879,4,4,white
2880,5,4,
2881,2,5,white
2882,3,5,
2883,4,2,black
2884,5,4,black
2885,5,3,
2886,4,2,black
2887,4,4,
2888,4,4,
2889,4,5,
2890,1,3,white
2891,4,2,
2892,5,3,black
2893,2,3,white
2894,2,5,white
2895,3,3,white
2896,3,5,white
2897,2,4,white
2898,3,2,black
2899,5,3,black
2900,4,3,
2901,5,3,black
2902,4,4,white
2903,4,4,black
2904,3,4,white
2905,4,4,black
2906,2,3,white
2907,3,1,black
2908,1,3,white
2909,2,5,white
2910,5,4,
2911,3,4,white
2912,5,4,black
2913,5,3,black
2914,3,6,black
2915,3,4,
2916,5,3,black
2917,3,5,
2918,3,5,white
2919,2,4,white
2920,3,3,white
2921,3,3,white
2922,5,3,
2923,5,4,
2924,4,4,
2925,5,4,black
2926,5,4,white
2927,5,4,black
2928,1,3,white
2929,4,1,black
2930,3,5,black
2931,4,5,white
2932,3,2,black
2933,6,3,black
2934,4,3,black
2935,3,4,white
2936,4,3,
2937,4,4,black
2938,6,3,white
2939,4,4,
2940,3,4,white
2941,4,3,black
2942,3,5,white
2943,3,4,white
2944,3,4,white
2945,2,5,white
2946,4,5,
2947,4,5,
2948,3,6,white
2949,4,3,
2950,3,5,white
2951,3,5,white
2952,5,4,black
2953,4,1,black
2954,3,2,black
2955,3,3,
2956,3,4,white
2957,3,4,black
2958,5,4,black
2959,4,5,
2960,4,5,white
2961,4,3,
2962,3,3,white
2963,2,4,white
2964,5,3,
2965,4,3,black
2966,4,4,white
2967,4,3,white
2968,5,2,black
2969,4,3,black
2970,2,4,white
2971,4,2,black
2972,2,4,white
2973,4,5,white
2974,3,5,white
2975,3,3,
2976,4,4,
2977,3,5,white
2978,5,3,black
2979,4,3,black
2980,4,3,black
2981,3,4,white
2982,4,3,white
2983,5,3,
2984,5,4,
2985,5,4,
2986,5,3,white
2987,3,4,
2988,4,1,black
2989,4,4,white
2990,5,2,black
2991,3,3,white
2992,4,1,black
2993,4,2,black
2994,3,4,black
2995,3,5,
2996,3,5,
2997,4,2,
2998,3,3,white
2999,6,3,black
3000,3,3,
3001,3,5,white
3002,4,4,
3003,4,3,black
3004,4,3,black
3005,6,1,black
3006,5,4,black
3007,4,4,black
3008,3,2,black
3009,4,2,black
3010,3,4,white
3011,3,4,white
3012,1,4,white
3013,3,3,white
3014,4,4,
3015,2,4,white
3016,4,3,black
3017,4,4,white
3018,4,2,black
3019,4,4,white
3020,3,4,
3021,4,4,black
3022,2,6,white
3023,3,2,black
3024,2,3,white
3025,3,6,white
3026,3,4,white
3027,2,7,white
3028,3,3,
3029,5,3,black
3030,5,3,black
3031,2,4,white
3032,5,4,white
3033,5,3,black
3034,2,3,white
3035,4,1,black
3036,4,3,black
3037,5,3,black
3038,5,3,white
3039,4,4,black
3040,3,5,white
3041,5,3,
3042,2,3,white
3043,4,4,white
3044,5,2,black
3045,3,1,black
3046,3,4,black
3047,5,4,
3048,5,4,
3049,5,3,black
3050,4,4,black
3051,5,4,white
3052,5,4,black
3053,4,3,
3054,3,4,
3055,3,4,white
3056,4,4,
3057,3,5,white
3058,2,5,white
3059,4,4,
3060,3,4,white
3061,5,4,white
3062,4,4,white
3063,4,3,
3064,4,3,black
3065,5,1,black
3066,2,5,
3067,3,4,white
3068,6,2,black
3069,5,3,black
3070,4,4,
3071,4,4,black
3072,4,5,
3073,3,5,
3074,4,3,
3075,4,3,black
3076,4,1,black
3077,2,5,white
3078,4,4,black
3079,3,4,white
3080,3,4,black
3081,4,2,black
3082,2,5,white
3083,3,4,white
3084,3,5,
3085,3,5,white
3086,3,5,white
3087,3,1,black
3088,5,4,
3089,4,3,
3090,5,3,black
3091,1,5,white
3092,5,3,black
3093,4,3,black
3094,5,2,black
3095,4,3,black
3096,3,4,white
3097,5,3,
3098,4,4,
3099,2,4,white
3100,5,2,black
3101,4,5,
3102,2,4,white
3103,5,3,
3104,3,5,white
3105,4,4,white
3106,3,4,black
3107,5,3,white
3108,4,4,white
3109,5,3,black
3110,5,3,black
3111,5,3,black
3112,4,4,
3113,4,3,black
3114,3,4,white
3115,2,4,white
3116,4,2,black
3117,4,2,black
3118,2,4,white
3119,5,3,
3120,3,5,white
3121,2,5,white
3122,5,3,
3123,5,3,
3124,3,4,white
3125,3,2,black
3126,3,4,white
3127,2,3,white
3128,5,3,
3129,2,5,white
3130,4,4,black
3131,4,4,black
3132,2,4,white
3133,3,3,black
3134,1,5,white
3135,4,2,black
3136,5,3,
3137,5,1,black
3138,4,3,black
3139,4,3,black
3140,3,2,black
3141,4,2,black
3142,3,3,black
3143,3,5,white
3144,5,2,black
3145,6,3,white
3146,3,3,
3147,4,4,
3148,3,4,white
3149,5,3,black
3150,2,4,white
3151,4,3,white
3152,4,4,
3153,4,4,black
3154,2,4,white
3155,4,3,white
3156,3,5,white
3157,4,4,white
3158,3,3,
3159,2,3,white
3160,1,4,white
3161,3,5,black
3162,1,3,white
3163,5,3,black
3164,4,2,
3165,4,3,white
3166,5,4,
3167,3,4,white
3168,5,0,black
3169,3,4,white
3170,5,3,
3171,4,4,
3172,3,4,white
3173,4,4,white
3174,5,3,black
3175,4,3,black
3176,1,3,white
3177,4,3,
3178,4,5,white
3179,5,4,
3180,5,4,black
3181,3,2,black
3182,3,3,black
3183,5,3,black
3184,5,3,
3185,4,4,
3186,4,3,black
3187,3,5,white
3188,2,4,white
3189,3,5,
3190,3,5,
3191,3,6,white
3192,4,4,
3193,3,4,white
3194,4,4,black
3195,4,4,white
3196,4,5,
3197,4,3,black
3198,3,3,white
3199,2,3,white
3200,4,3,white
3201,4,1,black
3202,2,3,white
3203,4,4,
3204,5,3,
3205,4,4,white
3206,3,4,white
3207,3,4,white
3208,5,1,black
3209,3,4,black
3210,3,3,white
3211,4,3,
3212,4,3,
3213,5,3,black
3214,3,4,white
3215,5,2,
3216,4,3,white
3217,5,3,black
3218,4,4,
3219,4,2,
3220,4,4,black
3221,4,5,white
3222,4,3,black
3223,3,4,black
3224,3,4,white
3225,4,4,black
3226,1,3,white
3227,2,3,white
3228,3,3,black
3229,4,4,
3230,1,3,white
3231,5,3,
3232,4,4,
3233,6,3,black
3234,3,2,black
3235,2,6,white
3236,4,3,
3237,5,4,black
3238,3,3,black
3239,1,3,white
3240,4,3,
3241,2,4,
3242,4,4,
3243,4,4,white
3244,6,3,black
3245,4,4,
3246,4,5,
3247,4,3,black
3248,4,3,
3249,3,3,white
3250,2,5,white
3251,4,4,
3252,4,4,white
3253,5,2,black
3254,4,2,black
3255,4,4,black
3256,3,5,white
3257,5,3,black
3258,4,5,
3259,3,2,black
3260,3,4,
3261,5,3,black
3262,6,2,black
3263,4,3,
3264,4,5,black
3265,2,3,white
3266,4,1,black
3267,4,4,
3268,3,3,black
3269,4,0,black
3270,3,4,
3271,2,5,white
3272,3,5,
3273,3,5,
3274,5,3,black
3275,3,4,white
3276,3,4,black
3277,3,4,
3278,3,3,black
3279,5,4,black
3280,2,3,white
3281,5,4,black
3282,2,5,white
3283,5,3,
3284,1,5,white
3285,1,4,white
3286,2,4,white
3287,5,3,black
3288,3,1,black
3289,5,4,
3290,1,3,white
3291,0,3,white
3292,4,4,
3293,4,3,black
3294,2,4,white
